C,Gamma,testAcc,trainAcc
0.7000000000000002,0.04250000000000001,94.215625,98.5625
0.7000000000000002,0.045000000000000005,94.253125,98.6625
0.7000000000000002,0.04750000000000001,94.271875,98.7625
0.7000000000000002,0.05000000000000001,94.2875,98.8375
0.7000000000000002,0.05250000000000001,94.30625,98.9
0.7000000000000002,0.055000000000000014,94.290625,98.95
0.7000000000000002,0.05750000000000001,94.253125,99.025
0.7000000000000002,0.06000000000000001,94.271875,99.1
0.7000000000000002,0.06250000000000001,94.28125,99.225
0.7000000000000002,0.065,94.2625,99.2625
0.7000000000000002,0.0675,94.240625,99.275
0.7000000000000002,0.07,94.21875,99.325
0.7000000000000002,0.07250000000000001,94.190625,99.375
0.7000000000000002,0.07500000000000001,94.1375,99.425
0.7000000000000002,0.07750000000000001,94.1,99.4375
0.7000000000000002,0.08,94.040625,99.5125
0.7000000000000002,0.0825,93.9625,99.55
0.7000000000000002,0.085,93.8875,99.5625
0.7000000000000002,0.08750000000000001,93.846875,99.5625
0.7000000000000002,0.09000000000000001,93.721875,99.6
0.7000000000000002,0.09250000000000001,93.628125,99.6125
0.7000000000000002,0.09500000000000001,93.521875,99.6375
0.7000000000000002,0.09750000000000002,93.3875,99.6875
0.7000000000000002,0.10000000000000002,93.275,99.7
0.7000000000000002,0.10250000000000001,93.109375,99.7375
0.7000000000000002,0.10500000000000001,92.959375,99.825
0.7000000000000002,0.10750000000000001,92.76875,99.8375
0.7000000000000002,0.11000000000000001,92.565625,99.8375
0.7000000000000002,0.11250000000000002,92.3875,99.8375
0.7000000000000002,0.11500000000000002,92.1,99.8375
0.7000000000000002,0.11750000000000002,91.85,99.8375
0.7500000000000002,0.01,91.475,94.2625
0.7500000000000002,0.0125,92.065625,95.0
0.7500000000000002,0.015000000000000001,92.590625,95.7125
0.7500000000000002,0.0175,92.946875,96.225
0.7500000000000002,0.020000000000000004,93.190625,96.55
0.7500000000000002,0.022500000000000003,93.415625,97.0125
0.7500000000000002,0.025,93.65,97.175
0.7500000000000002,0.027500000000000004,93.853125,97.5
0.7500000000000002,0.030000000000000006,93.95625,97.725
0.7500000000000002,0.03250000000000001,94.01875,98.0
0.7500000000000002,0.035,94.103125,98.275
0.7500000000000002,0.037500000000000006,94.228125,98.5
0.7500000000000002,0.04000000000000001,94.26875,98.575
0.7500000000000002,0.04250000000000001,94.29375,98.7
0.7500000000000002,0.045000000000000005,94.33125,98.7875
0.7500000000000002,0.04750000000000001,94.371875,98.8875
0.7500000000000002,0.05000000000000001,94.396875,98.925
0.7500000000000002,0.05250000000000001,94.38125,99.0
0.7500000000000002,0.055000000000000014,94.39375,99.0375
0.7500000000000002,0.05750000000000001,94.359375,99.1375
0.7500000000000002,0.06000000000000001,94.3625,99.2375
0.7500000000000002,0.06250000000000001,94.359375,99.275
0.7500000000000002,0.065,94.346875,99.325
0.7500000000000002,0.0675,94.35,99.375
0.7500000000000002,0.07,94.3,99.4125
0.7500000000000002,0.07250000000000001,94.275,99.4625
0.7500000000000002,0.07500000000000001,94.2625,99.5
0.7500000000000002,0.07750000000000001,94.21875,99.55
0.7500000000000002,0.08,94.165625,99.5875
0.7500000000000002,0.0825,94.096875,99.5875
0.7500000000000002,0.085,94.03125,99.5875
0.7500000000000002,0.08750000000000001,93.959375,99.65
0.7500000000000002,0.09000000000000001,93.871875,99.6625
0.7500000000000002,0.09250000000000001,93.80625,99.725
0.7500000000000002,0.09500000000000001,93.70625,99.7375
0.7500000000000002,0.09750000000000002,93.59375,99.7625
0.7500000000000002,0.10000000000000002,93.478125,99.8
0.7500000000000002,0.10250000000000001,93.35,99.85
0.7500000000000002,0.10500000000000001,93.178125,99.85
0.7500000000000002,0.10750000000000001,93.0375,99.85
0.7500000000000002,0.11000000000000001,92.853125,99.8625
0.7500000000000002,0.11250000000000002,92.65,99.8625
0.7500000000000002,0.11500000000000002,92.484375,99.8625
0.7500000000000002,0.11750000000000002,92.234375,99.8625
0.8000000000000002,0.01,91.596875,94.4375
0.8000000000000002,0.0125,92.196875,95.15
0.8000000000000002,0.015000000000000001,92.690625,95.8625
0.8000000000000002,0.0175,93.06875,96.275
0.8000000000000002,0.020000000000000004,93.271875,96.7375
0.8000000000000002,0.022500000000000003,93.509375,97.125
0.8000000000000002,0.025,93.740625,97.3125
0.8000000000000002,0.027500000000000004,93.9125,97.6375
0.8000000000000002,0.030000000000000006,94.0,97.95
0.8000000000000002,0.03250000000000001,94.1,98.1875
0.8000000000000002,0.035,94.25,98.4375
0.8000000000000002,0.037500000000000006,94.321875,98.575
0.8000000000000002,0.04000000000000001,94.3625,98.7
0.8000000000000002,0.04250000000000001,94.375,98.7875
0.8000000000000002,0.045000000000000005,94.390625,98.875
0.8000000000000002,0.04750000000000001,94.421875,98.95
0.8000000000000002,0.05000000000000001,94.48125,99.0125
0.8000000000000002,0.05250000000000001,94.45625,99.1
0.8000000000000002,0.055000000000000014,94.45625,99.15
0.8000000000000002,0.05750000000000001,94.45,99.275
0.8000000000000002,0.06000000000000001,94.440625,99.35
0.8000000000000002,0.06250000000000001,94.45,99.35
0.8000000000000002,0.065,94.434375,99.4
0.8000000000000002,0.0675,94.41875,99.4625
0.8000000000000002,0.07,94.409375,99.5
0.8000000000000002,0.07250000000000001,94.371875,99.5375
0.8000000000000002,0.07500000000000001,94.3375,99.5625
0.8000000000000002,0.07750000000000001,94.321875,99.5875
0.8000000000000002,0.08,94.253125,99.6125
0.8000000000000002,0.0825,94.184375,99.65
0.8000000000000002,0.085,94.125,99.675
0.8000000000000002,0.08750000000000001,94.059375,99.725
0.8000000000000002,0.09000000000000001,94.0,99.7375
0.8000000000000002,0.09250000000000001,93.89375,99.7625
0.8000000000000002,0.09500000000000001,93.840625,99.7875
0.8000000000000002,0.09750000000000002,93.7375,99.825
0.8000000000000002,0.10000000000000002,93.653125,99.8625
0.8000000000000002,0.10250000000000001,93.578125,99.8625
0.8000000000000002,0.10500000000000001,93.440625,99.8625
0.8000000000000002,0.10750000000000001,93.23125,99.8625
0.8000000000000002,0.11000000000000001,93.075,99.8625
0.8000000000000002,0.11250000000000002,92.871875,99.8625
0.8000000000000002,0.11500000000000002,92.696875,99.8625
0.8000000000000002,0.11750000000000002,92.484375,99.875
0.8500000000000002,0.01,91.628125,94.5
0.8500000000000002,0.0125,92.278125,95.325
0.8500000000000002,0.015000000000000001,92.78125,96.0125
0.8500000000000002,0.0175,93.125,96.4375
0.8500000000000002,0.020000000000000004,93.334375,96.925
0.8500000000000002,0.022500000000000003,93.603125,97.2
0.8500000000000002,0.025,93.825,97.5
0.8500000000000002,0.027500000000000004,93.975,97.8
0.8500000000000002,0.030000000000000006,94.075,98.125
0.8500000000000002,0.03250000000000001,94.18125,98.3625
0.8500000000000002,0.035,94.278125,98.575
0.8500000000000002,0.037500000000000006,94.375,98.675
0.8500000000000002,0.04000000000000001,94.44375,98.7375
0.8500000000000002,0.04250000000000001,94.471875,98.825
0.8500000000000002,0.045000000000000005,94.509375,98.95
0.8500000000000002,0.04750000000000001,94.49375,99.0375
0.8500000000000002,0.05000000000000001,94.521875,99.1125
0.8500000000000002,0.05250000000000001,94.534375,99.1875
0.8500000000000002,0.055000000000000014,94.5375,99.2875
0.8500000000000002,0.05750000000000001,94.509375,99.35
0.8500000000000002,0.06000000000000001,94.5,99.3875
0.8500000000000002,0.06250000000000001,94.528125,99.425
0.8500000000000002,0.065,94.50625,99.4875
0.8500000000000002,0.0675,94.49375,99.525
0.8500000000000002,0.07,94.48125,99.55
0.8500000000000002,0.07250000000000001,94.44375,99.575
0.8500000000000002,0.07500000000000001,94.43125,99.6125
0.8500000000000002,0.07750000000000001,94.4125,99.65
0.8500000000000002,0.08,94.35625,99.6875
0.8500000000000002,0.0825,94.278125,99.725
0.8500000000000002,0.085,94.2,99.7625
0.8500000000000002,0.08750000000000001,94.109375,99.7875
0.8500000000000002,0.09000000000000001,94.065625,99.8
0.8500000000000002,0.09250000000000001,94.015625,99.825
0.8500000000000002,0.09500000000000001,93.934375,99.85
0.8500000000000002,0.09750000000000002,93.846875,99.875
0.8500000000000002,0.10000000000000002,93.759375,99.875
0.8500000000000002,0.10250000000000001,93.659375,99.875
0.8500000000000002,0.10500000000000001,93.55625,99.875
0.8500000000000002,0.10750000000000001,93.403125,99.875
0.8500000000000002,0.11000000000000001,93.246875,99.8875
0.8500000000000002,0.11250000000000002,93.09375,99.9
0.8500000000000002,0.11500000000000002,92.884375,99.9
0.8500000000000002,0.11750000000000002,92.7375,99.9125
0.9000000000000002,0.01,91.725,94.65
0.9000000000000002,0.0125,92.340625,95.4875
0.9000000000000002,0.015000000000000001,92.878125,96.1375
0.9000000000000002,0.0175,93.1625,96.5875
0.9000000000000002,0.020000000000000004,93.43125,97.05
0.9000000000000002,0.022500000000000003,93.684375,97.275
0.9000000000000002,0.025,93.884375,97.625
0.9000000000000002,0.027500000000000004,94.0375,97.95
0.9000000000000002,0.030000000000000006,94.146875,98.2375
0.9000000000000002,0.03250000000000001,94.246875,98.5
0.9000000000000002,0.035,94.346875,98.6625
0.9000000000000002,0.037500000000000006,94.4125,98.75
0.9000000000000002,0.04000000000000001,94.503125,98.825
0.9000000000000002,0.04250000000000001,94.53125,98.9375
0.9000000000000002,0.045000000000000005,94.55625,99.0125
0.9000000000000002,0.04750000000000001,94.575,99.1
0.9000000000000002,0.05000000000000001,94.6,99.2
0.9000000000000002,0.05250000000000001,94.59375,99.2625
0.9000000000000002,0.055000000000000014,94.596875,99.35
0.9000000000000002,0.05750000000000001,94.571875,99.4
0.9000000000000002,0.06000000000000001,94.559375,99.425
0.9000000000000002,0.06250000000000001,94.565625,99.5125
0.9000000000000002,0.065,94.571875,99.5375
0.9000000000000002,0.0675,94.553125,99.575
0.9000000000000002,0.07,94.55625,99.625
0.9000000000000002,0.07250000000000001,94.528125,99.6625
0.9000000000000002,0.07500000000000001,94.5,99.675
0.9000000000000002,0.07750000000000001,94.459375,99.7375
0.9000000000000002,0.08,94.415625,99.7625
0.9000000000000002,0.0825,94.35,99.775
0.9000000000000002,0.085,94.275,99.8
0.9000000000000002,0.08750000000000001,94.20625,99.825
0.9000000000000002,0.09000000000000001,94.140625,99.825
0.9000000000000002,0.09250000000000001,94.075,99.8375
0.9000000000000002,0.09500000000000001,93.9875,99.875
0.9000000000000002,0.09750000000000002,93.909375,99.8875
0.9000000000000002,0.10000000000000002,93.834375,99.8875
0.9000000000000002,0.10250000000000001,93.728125,99.9
0.9000000000000002,0.10500000000000001,93.63125,99.9125
0.9000000000000002,0.10750000000000001,93.5375,99.9125
0.9000000000000002,0.11000000000000001,93.371875,99.925
0.9000000000000002,0.11250000000000002,93.203125,99.925
0.9000000000000002,0.11500000000000002,93.05625,99.9375
0.9000000000000002,0.11750000000000002,92.890625,99.95
0.9500000000000003,0.01,91.840625,94.8125
0.9500000000000003,0.0125,92.465625,95.65
0.9500000000000003,0.015000000000000001,92.91875,96.225
0.9500000000000003,0.0175,93.23125,96.7375
0.9500000000000003,0.020000000000000004,93.53125,97.125
0.9500000000000003,0.022500000000000003,93.79375,97.4125
0.9500000000000003,0.025,93.91875,97.825
0.9500000000000003,0.027500000000000004,94.059375,98.1375
0.9500000000000003,0.030000000000000006,94.209375,98.375
0.9500000000000003,0.03250000000000001,94.296875,98.625
0.9500000000000003,0.035,94.359375,98.7625
0.9500000000000003,0.037500000000000006,94.459375,98.8125
0.9500000000000003,0.04000000000000001,94.53125,98.9
0.9500000000000003,0.04250000000000001,94.571875,99.0
0.9500000000000003,0.045000000000000005,94.60625,99.1125
0.9500000000000003,0.04750000000000001,94.61875,99.2
0.9500000000000003,0.05000000000000001,94.65,99.2375
0.9500000000000003,0.05250000000000001,94.63125,99.375
0.9500000000000003,0.055000000000000014,94.621875,99.4
0.9500000000000003,0.05750000000000001,94.60625,99.4625
0.9500000000000003,0.06000000000000001,94.603125,99.5375
0.9500000000000003,0.06250000000000001,94.621875,99.5375
0.9500000000000003,0.065,94.615625,99.5875
0.9500000000000003,0.0675,94.6,99.65
0.9500000000000003,0.07,94.59375,99.675
0.9500000000000003,0.07250000000000001,94.59375,99.7125
0.9500000000000003,0.07500000000000001,94.540625,99.7375
0.9500000000000003,0.07750000000000001,94.48125,99.7625
0.9500000000000003,0.08,94.446875,99.8
0.9500000000000003,0.0825,94.403125,99.8125
0.9500000000000003,0.085,94.328125,99.825
0.9500000000000003,0.08750000000000001,94.265625,99.8375
0.9500000000000003,0.09000000000000001,94.203125,99.8625
0.9500000000000003,0.09250000000000001,94.153125,99.9
0.9500000000000003,0.09500000000000001,94.0625,99.9125
0.9500000000000003,0.09750000000000002,93.996875,99.925
0.9500000000000003,0.10000000000000002,93.903125,99.925
0.9500000000000003,0.10250000000000001,93.821875,99.925
0.9500000000000003,0.10500000000000001,93.725,99.925
0.9500000000000003,0.10750000000000001,93.634375,99.9375
0.9500000000000003,0.11000000000000001,93.484375,99.9375
0.9500000000000003,0.11250000000000002,93.31875,99.95
0.9500000000000003,0.11500000000000002,93.146875,99.95
0.9500000000000003,0.11750000000000002,93.040625,99.95
1.0000000000000004,0.01,91.928125,94.975
1.0000000000000004,0.0125,92.54375,95.7875
1.0000000000000004,0.015000000000000001,93.0125,96.3
1.0000000000000004,0.0175,93.290625,96.875
1.0000000000000004,0.020000000000000004,93.609375,97.1875
1.0000000000000004,0.022500000000000003,93.840625,97.5625
1.0000000000000004,0.025,93.978125,97.8875
1.0000000000000004,0.027500000000000004,94.121875,98.2625
1.0000000000000004,0.030000000000000006,94.25,98.5375
1.0000000000000004,0.03250000000000001,94.31875,98.7125
1.0000000000000004,0.035,94.415625,98.8
1.0000000000000004,0.037500000000000006,94.521875,98.8625
1.0000000000000004,0.04000000000000001,94.546875,98.9875
1.0000000000000004,0.04250000000000001,94.603125,99.075
1.0000000000000004,0.045000000000000005,94.621875,99.2
1.0000000000000004,0.04750000000000001,94.671875,99.25
1.0000000000000004,0.05000000000000001,94.671875,99.3
1.0000000000000004,0.05250000000000001,94.665625,99.425
1.0000000000000004,0.055000000000000014,94.640625,99.4625
1.0000000000000004,0.05750000000000001,94.63125,99.5375
1.0000000000000004,0.06000000000000001,94.6375,99.5375
1.0000000000000004,0.06250000000000001,94.646875,99.6125
1.0000000000000004,0.065,94.640625,99.6625
1.0000000000000004,0.0675,94.61875,99.675
1.0000000000000004,0.07,94.615625,99.7125
1.0000000000000004,0.07250000000000001,94.60625,99.75
1.0000000000000004,0.07500000000000001,94.5625,99.8
1.0000000000000004,0.07750000000000001,94.525,99.8
1.0000000000000004,0.08,94.5,99.825
1.0000000000000004,0.0825,94.4625,99.85
1.0000000000000004,0.085,94.39375,99.875
1.0000000000000004,0.08750000000000001,94.325,99.8875
1.0000000000000004,0.09000000000000001,94.259375,99.925
1.0000000000000004,0.09250000000000001,94.215625,99.925
1.0000000000000004,0.09500000000000001,94.121875,99.925
1.0000000000000004,0.09750000000000002,94.046875,99.925
1.0000000000000004,0.10000000000000002,93.946875,99.9375
1.0000000000000004,0.10250000000000001,93.896875,99.9375
1.0000000000000004,0.10500000000000001,93.809375,99.9375
1.0000000000000004,0.10750000000000001,93.703125,99.95
1.0000000000000004,0.11000000000000001,93.559375,99.95
1.0000000000000004,0.11250000000000002,93.425,99.95
1.0000000000000004,0.11500000000000002,93.2625,99.95
1.0000000000000004,0.11750000000000002,93.103125,99.9625
1.0500000000000003,0.01,92.03125,95.05
1.0500000000000003,0.0125,92.60625,95.8875
1.0500000000000003,0.015000000000000001,93.053125,96.475
1.0500000000000003,0.0175,93.325,96.9375
1.0500000000000003,0.020000000000000004,93.665625,97.3125
1.0500000000000003,0.022500000000000003,93.85625,97.6625
1.0500000000000003,0.025,94.034375,98.0375
1.0500000000000003,0.027500000000000004,94.15,98.3375
1.0500000000000003,0.030000000000000006,94.31875,98.6125
1.0500000000000003,0.03250000000000001,94.3875,98.75
1.0500000000000003,0.035,94.471875,98.85
1.0500000000000003,0.037500000000000006,94.55,98.925
1.0500000000000003,0.04000000000000001,94.596875,99.025
1.0500000000000003,0.04250000000000001,94.646875,99.1625
1.0500000000000003,0.045000000000000005,94.68125,99.25
1.0500000000000003,0.04750000000000001,94.715625,99.3
1.0500000000000003,0.05000000000000001,94.675,99.4375
1.0500000000000003,0.05250000000000001,94.678125,99.4625
1.0500000000000003,0.055000000000000014,94.66875,99.5
1.0500000000000003,0.05750000000000001,94.65625,99.5875
1.0500000000000003,0.06000000000000001,94.66875,99.6125
1.0500000000000003,0.06250000000000001,94.66875,99.6625
1.0500000000000003,0.065,94.653125,99.6875
1.0500000000000003,0.0675,94.63125,99.7
1.0500000000000003,0.07,94.634375,99.7625
1.0500000000000003,0.07250000000000001,94.646875,99.8
1.0500000000000003,0.07500000000000001,94.5875,99.8125
1.0500000000000003,0.07750000000000001,94.559375,99.8625
1.0500000000000003,0.08,94.496875,99.875
1.0500000000000003,0.0825,94.4625,99.875
1.0500000000000003,0.085,94.421875,99.9
1.0500000000000003,0.08750000000000001,94.3625,99.9125
1.0500000000000003,0.09000000000000001,94.284375,99.925
1.0500000000000003,0.09250000000000001,94.25,99.9375
1.0500000000000003,0.09500000000000001,94.1875,99.9375
1.0500000000000003,0.09750000000000002,94.103125,99.9375
1.0500000000000003,0.10000000000000002,94.01875,99.9375
1.0500000000000003,0.10250000000000001,93.95,99.9375
1.0500000000000003,0.10500000000000001,93.86875,99.95
1.0500000000000003,0.10750000000000001,93.778125,99.95
1.0500000000000003,0.11000000000000001,93.628125,99.95
1.0500000000000003,0.11250000000000002,93.49375,99.9625
1.0500000000000003,0.11500000000000002,93.340625,99.9625
1.0500000000000003,0.11750000000000002,93.140625,99.9625
1.1000000000000005,0.01,92.096875,95.1375
1.1000000000000005,0.0125,92.66875,96.0125
1.1000000000000005,0.015000000000000001,93.096875,96.525
1.1000000000000005,0.0175,93.4125,97.0625
1.1000000000000005,0.020000000000000004,93.709375,97.4
1.1000000000000005,0.022500000000000003,93.915625,97.7875
1.1000000000000005,0.025,94.05625,98.2125
1.1000000000000005,0.027500000000000004,94.21875,98.4625
1.1000000000000005,0.030000000000000006,94.353125,98.6625
1.1000000000000005,0.03250000000000001,94.40625,98.8
1.1000000000000005,0.035,94.509375,98.8875
1.1000000000000005,0.037500000000000006,94.621875,99.0125
1.1000000000000005,0.04000000000000001,94.646875,99.125
1.1000000000000005,0.04250000000000001,94.675,99.2375
1.1000000000000005,0.045000000000000005,94.7125,99.3
1.1000000000000005,0.04750000000000001,94.725,99.4125
1.1000000000000005,0.05000000000000001,94.7125,99.4625
1.1000000000000005,0.05250000000000001,94.70625,99.5
1.1000000000000005,0.055000000000000014,94.7,99.5875
1.1000000000000005,0.05750000000000001,94.690625,99.6125
1.1000000000000005,0.06000000000000001,94.703125,99.65
1.1000000000000005,0.06250000000000001,94.684375,99.6875
1.1000000000000005,0.065,94.653125,99.7
1.1000000000000005,0.0675,94.640625,99.775
1.1000000000000005,0.07,94.621875,99.825
1.1000000000000005,0.07250000000000001,94.634375,99.8375
1.1000000000000005,0.07500000000000001,94.596875,99.875
1.1000000000000005,0.07750000000000001,94.5625,99.875
1.1000000000000005,0.08,94.515625,99.8875
1.1000000000000005,0.0825,94.48125,99.9
1.1000000000000005,0.085,94.4375,99.9125
1.1000000000000005,0.08750000000000001,94.4,99.9375
1.1000000000000005,0.09000000000000001,94.33125,99.9375
1.1000000000000005,0.09250000000000001,94.284375,99.9375
1.1000000000000005,0.09500000000000001,94.23125,99.9375
1.1000000000000005,0.09750000000000002,94.1125,99.9375
1.1000000000000005,0.10000000000000002,94.046875,99.95
1.1000000000000005,0.10250000000000001,93.971875,99.95
1.1000000000000005,0.10500000000000001,93.9125,99.95
1.1000000000000005,0.10750000000000001,93.83125,99.9625
1.1000000000000005,0.11000000000000001,93.703125,99.9625
1.1000000000000005,0.11250000000000002,93.559375,99.9625
1.1000000000000005,0.11500000000000002,93.4125,99.9625
1.1000000000000005,0.11750000000000002,93.2125,99.9625
1.1500000000000004,0.01,92.16875,95.25
1.1500000000000004,0.0125,92.721875,96.075
1.1500000000000004,0.015000000000000001,93.109375,96.625
1.1500000000000004,0.0175,93.4625,97.15
1.1500000000000004,0.020000000000000004,93.740625,97.5125
1.1500000000000004,0.022500000000000003,93.94375,97.9125
1.1500000000000004,0.025,94.1375,98.325
1.1500000000000004,0.027500000000000004,94.265625,98.55
1.1500000000000004,0.030000000000000006,94.3875,98.75
1.1500000000000004,0.03250000000000001,94.4375,98.875
1.1500000000000004,0.035,94.534375,98.975
1.1500000000000004,0.037500000000000006,94.653125,99.0875
1.1500000000000004,0.04000000000000001,94.678125,99.1875
1.1500000000000004,0.04250000000000001,94.7,99.2875
1.1500000000000004,0.045000000000000005,94.734375,99.375
1.1500000000000004,0.04750000000000001,94.73125,99.45
1.1500000000000004,0.05000000000000001,94.74375,99.525
1.1500000000000004,0.05250000000000001,94.728125,99.575
1.1500000000000004,0.055000000000000014,94.715625,99.6125
1.1500000000000004,0.05750000000000001,94.7125,99.65
1.1500000000000004,0.06000000000000001,94.715625,99.6875
1.1500000000000004,0.06250000000000001,94.7,99.7125
1.1500000000000004,0.065,94.68125,99.8
1.1500000000000004,0.0675,94.675,99.8375
1.1500000000000004,0.07,94.653125,99.8375
1.1500000000000004,0.07250000000000001,94.653125,99.875
1.1500000000000004,0.07500000000000001,94.625,99.8875
1.1500000000000004,0.07750000000000001,94.58125,99.8875
1.1500000000000004,0.08,94.534375,99.9125
1.1500000000000004,0.0825,94.475,99.9125
1.1500000000000004,0.085,94.46875,99.9375
1.1500000000000004,0.08750000000000001,94.44375,99.9375
1.1500000000000004,0.09000000000000001,94.35,99.9375
1.1500000000000004,0.09250000000000001,94.309375,99.9375
1.1500000000000004,0.09500000000000001,94.24375,99.95
1.1500000000000004,0.09750000000000002,94.14375,99.95
1.1500000000000004,0.10000000000000002,94.075,99.95
1.1500000000000004,0.10250000000000001,93.990625,99.9625
1.1500000000000004,0.10500000000000001,93.93125,99.9625
1.1500000000000004,0.10750000000000001,93.85625,99.9625
1.1500000000000004,0.11000000000000001,93.740625,99.9625
1.1500000000000004,0.11250000000000002,93.6,99.9625
1.1500000000000004,0.11500000000000002,93.45625,99.9625
1.1500000000000004,0.11750000000000002,93.275,99.9625
1.2000000000000004,0.01,92.23125,95.3
1.2000000000000004,0.0125,92.8125,96.175
1.2000000000000004,0.015000000000000001,93.15625,96.7375
1.2000000000000004,0.0175,93.5,97.2875
1.2000000000000004,0.020000000000000004,93.7875,97.5875
1.2000000000000004,0.022500000000000003,93.978125,98.05
1.2000000000000004,0.025,94.175,98.3875
1.2000000000000004,0.027500000000000004,94.30625,98.625
1.2000000000000004,0.030000000000000006,94.403125,98.7625
1.2000000000000004,0.03250000000000001,94.48125,98.9
1.2000000000000004,0.035,94.575,99.05
1.2000000000000004,0.037500000000000006,94.659375,99.15
1.2000000000000004,0.04000000000000001,94.690625,99.2625
1.2000000000000004,0.04250000000000001,94.725,99.3625
1.2000000000000004,0.045000000000000005,94.75625,99.4125
1.2000000000000004,0.04750000000000001,94.740625,99.5125
1.2000000000000004,0.05000000000000001,94.765625,99.55
1.2000000000000004,0.05250000000000001,94.765625,99.5875
1.2000000000000004,0.055000000000000014,94.746875,99.65
1.2000000000000004,0.05750000000000001,94.728125,99.6875
1.2000000000000004,0.06000000000000001,94.721875,99.725
1.2000000000000004,0.06250000000000001,94.709375,99.75
1.2000000000000004,0.065,94.7,99.8375
1.2000000000000004,0.0675,94.68125,99.85
1.2000000000000004,0.07,94.671875,99.8875
1.2000000000000004,0.07250000000000001,94.675,99.8875
1.2000000000000004,0.07500000000000001,94.621875,99.8875
1.2000000000000004,0.07750000000000001,94.609375,99.9125
1.2000000000000004,0.08,94.584375,99.9125
1.2000000000000004,0.0825,94.5125,99.925
1.2000000000000004,0.085,94.478125,99.9375
1.2000000000000004,0.08750000000000001,94.453125,99.9375
1.2000000000000004,0.09000000000000001,94.36875,99.9375
1.2000000000000004,0.09250000000000001,94.334375,99.95
1.2000000000000004,0.09500000000000001,94.28125,99.95
1.2000000000000004,0.09750000000000002,94.171875,99.9625
1.2000000000000004,0.10000000000000002,94.103125,99.9625
1.2000000000000004,0.10250000000000001,94.015625,99.9625
1.2000000000000004,0.10500000000000001,93.94375,99.9625
1.2000000000000004,0.10750000000000001,93.8625,99.9625
1.2000000000000004,0.11000000000000001,93.7625,99.9625
1.2000000000000004,0.11250000000000002,93.609375,99.9625
1.2000000000000004,0.11500000000000002,93.459375,99.9625
1.2000000000000004,0.11750000000000002,93.29375,99.9625
1.2500000000000004,0.01,92.26875,95.425
1.2500000000000004,0.0125,92.825,96.25
1.2500000000000004,0.015000000000000001,93.20625,96.8375
1.2500000000000004,0.0175,93.546875,97.375
1.2500000000000004,0.020000000000000004,93.834375,97.675
1.2500000000000004,0.022500000000000003,94.03125,98.15
1.2500000000000004,0.025,94.209375,98.425
1.2500000000000004,0.027500000000000004,94.35,98.675
1.2500000000000004,0.030000000000000006,94.446875,98.85
1.2500000000000004,0.03250000000000001,94.521875,98.9875
1.2500000000000004,0.035,94.609375,99.1125
1.2500000000000004,0.037500000000000006,94.66875,99.2
1.2500000000000004,0.04000000000000001,94.69375,99.325
1.2500000000000004,0.04250000000000001,94.746875,99.4
1.2500000000000004,0.045000000000000005,94.728125,99.5
1.2500000000000004,0.04750000000000001,94.7625,99.55
1.2500000000000004,0.05000000000000001,94.7625,99.575
1.2500000000000004,0.05250000000000001,94.775,99.6375
1.2500000000000004,0.055000000000000014,94.75625,99.675
1.2500000000000004,0.05750000000000001,94.73125,99.7375
1.2500000000000004,0.06000000000000001,94.7125,99.75
1.2500000000000004,0.06250000000000001,94.696875,99.8375
1.2500000000000004,0.065,94.69375,99.8625
1.2500000000000004,0.0675,94.684375,99.8875
1.2500000000000004,0.07,94.703125,99.8875
1.2500000000000004,0.07250000000000001,94.68125,99.9
1.2500000000000004,0.07500000000000001,94.646875,99.9125
1.2500000000000004,0.07750000000000001,94.615625,99.9125
1.2500000000000004,0.08,94.590625,99.925
1.2500000000000004,0.0825,94.528125,99.9375
1.2500000000000004,0.085,94.496875,99.9375
1.2500000000000004,0.08750000000000001,94.45625,99.9375
1.2500000000000004,0.09000000000000001,94.3875,99.95
1.2500000000000004,0.09250000000000001,94.334375,99.9625
1.2500000000000004,0.09500000000000001,94.284375,99.9625
1.2500000000000004,0.09750000000000002,94.20625,99.9625
1.2500000000000004,0.10000000000000002,94.121875,99.9625
1.2500000000000004,0.10250000000000001,94.021875,99.9625
1.2500000000000004,0.10500000000000001,93.95,99.9625
1.2500000000000004,0.10750000000000001,93.865625,99.9625
1.2500000000000004,0.11000000000000001,93.7625,99.9625
1.2500000000000004,0.11250000000000002,93.61875,99.9625
1.2500000000000004,0.11500000000000002,93.475,99.9625
1.2500000000000004,0.11750000000000002,93.3,99.9625
1.3000000000000005,0.01,92.346875,95.55
1.3000000000000005,0.0125,92.859375,96.325
1.3000000000000005,0.015000000000000001,93.240625,96.9125
1.3000000000000005,0.0175,93.634375,97.425
1.3000000000000005,0.020000000000000004,93.8625,97.7375
1.3000000000000005,0.022500000000000003,94.0875,98.275
1.3000000000000005,0.025,94.228125,98.5125
1.3000000000000005,0.027500000000000004,94.3625,98.75
1.3000000000000005,0.030000000000000006,94.46875,98.9
1.3000000000000005,0.03250000000000001,94.559375,99.0625
1.3000000000000005,0.035,94.634375,99.1625
1.3000000000000005,0.037500000000000006,94.6875,99.275
1.3000000000000005,0.04000000000000001,94.709375,99.375
1.3000000000000005,0.04250000000000001,94.740625,99.45
1.3000000000000005,0.045000000000000005,94.734375,99.5
1.3000000000000005,0.04750000000000001,94.759375,99.5625
1.3000000000000005,0.05000000000000001,94.78125,99.6125
